contig	input_name	organism	virus_seq_length	end_feature	gene_count	virion_hallmark_count	rep_hallmark_count	RDRP_hallmark_count	virion_hallmark_genes	rep_hallmark_genes	RDRP_hallmark_genes	taxonomy_hierarchy	ORF_caller	gcode	avg_read_depth
ct3_leviv_2a_73	NC_073952.1 |SsRNA phage SRR5208575_1 genomic sequence	Gmuhndevirus sp. ctTYIBP	3605	None	3	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;g_Gmuhndevirus	prodigal-gv	11	NaN
ct3_leviv_2a_74	MZ679701.1 |MAG: Leviviridae sp. isolate 35-k141_379184, complete genome	Steitzviridae sp. ctAHJKU	3762	None	3	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae	prodigal-gv	11	NaN
ct3_leviv_2a_75	NC_074405.1 |SsRNA phage SRR5466337_3 genomic sequence	Kinglevirus sp. ctYA1QW	3924	None	3	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Kinglevirus	prodigal-gv	11	NaN
ct3_leviv_2a_76	NC_074443.1 |SsRNA phage SRR6255733_5 genomic sequence	Nihlwovirus sp. ctT7F89	3830	None	3	0	0	1			Atkins.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Nihlwovirus	prodigal-gv	11	NaN
ct3_leviv_2a_77	NC_074239.1 |SsRNA phage Esthiorhiza.2_47 genomic sequence	Steitzviridae sp. ctBJPLS	3775	None	3	1	0	1	Capsid protein		Blume.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae	prodigal-gv	11	NaN
ct3_leviv_2a_78	NC_074076.1 |SsRNA phage Gerhypos.2_34 genomic sequence	Psehatovirus sp. ctZS7W3	4444	None	4	2	0	1	Capsid protein|Beta barrel protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;g_Psehatovirus	prodigal-gv	11	NaN
ct3_leviv_2a_79	MZ680335.1 |MAG: Leviviridae sp. isolate 119-k141_63637, complete genome	Norzivirales sp. ct674TP	4223	None	3	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales	prodigal-gv	11	NaN
ct3_leviv_2a_8	NC_074532.1 |SsRNA phage SRR7976299_17 genomic sequence	Weheuvirus sp. ctW7TFR	4009	None	5	0	0	1			Atkins.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Weheuvirus	prodigal-gv	11	NaN
ct3_leviv_2a_80	NC_074187.1 |SsRNA phage SRR7976325_4 genomic sequence	Kerishovirus sp. ctZCKWE	4061	None	3	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Blumeviridae;g_Kerishovirus	prodigal-gv	11	NaN
ct3_leviv_2a_81	NC_073804.1 |SsRNA phage SRR7976325_3 genomic sequence	Lehptevirus sp. ctSHKGF	3526	None	4	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Atkinsviridae;g_Lehptevirus	prodigal-gv	11	NaN
ct3_leviv_2a_82	NC_074383.1 |SsRNA phage Esthiorhiza.1_5 genomic sequence	Huhbevirus sp. ctDA0UA	4029	None	4	0	0	1			Atkins.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Huhbevirus	prodigal-gv	11	NaN
ct3_leviv_2a_83	NC_073840.1 |SsRNA phage Gephyllon.1_7 genomic sequence	Sdonativirus sp. ctQYDZA	3983	None	4	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Atkinsviridae;g_Sdonativirus	prodigal-gv	11	NaN
ct3_leviv_2a_84	NC_074281.1 |SsRNA phage SRR5466725_20 genomic sequence	Cahrlavirus sp. ctUZZD1	3697	None	3	1	0	1	Capsid protein		Atkins.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Cahrlavirus	prodigal-gv	11	NaN
ct3_leviv_2a_85	MZ679640.1 |MAG: Leviviridae sp. isolate 174b-k141_272997, complete genome	Steitzviridae sp. ct7MOPD	3732	None	3	1	0	1	Capsid protein		Atkins.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae	prodigal-gv	11	NaN
ct3_leviv_2a_86	NC_073830.1 |SsRNA phage SRR7976357_2 genomic sequence	Qeihnovirus sp. ct97L9X	3753	None	3	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Atkinsviridae;g_Qeihnovirus	prodigal-gv	11	NaN
ct3_leviv_2a_87	NC_074082.1 |SsRNA phage Esthiorhiza.2_14 genomic sequence	Radbaivirus sp. ctUCHVP	4080	None	4	2	0	1	Capsid protein|Beta barrel protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;g_Radbaivirus	prodigal-gv	11	NaN
ct3_leviv_2a_88	MZ679664.1 |MAG: Leviviridae sp. isolate 374R-k141_311395, complete genome	Fiersviridae sp. ctU7O90	3659	None	3	2	0	1	Capsid protein|PP7 capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae	prodigal-gv	11	NaN
ct3_leviv_2a_89	NC_074363.1 |SsRNA phage Esthiorhiza.1_2 genomic sequence	Hohrdovirus sp. ctRXDA2	4569	None	5	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Hohrdovirus	prodigal-gv	11	NaN
ct3_leviv_2a_9	NC_074364.1 |SsRNA phage Esthiorhiza.3_12 genomic sequence	Hohrdovirus sp. ctFURXJ	4380	None	4	0	0	1			RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Hohrdovirus	prodigal-gv	11	NaN
ct3_leviv_2a_90	NC_073951.1 |SsRNA phage Zoerhiza.1_1 genomic sequence	Glyciruvirus sp. ctK5W3N	3508	None	3	1	0	1	Capsid protein		Duin.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;g_Glyciruvirus	prodigal-gv	11	NaN
ct3_leviv_2a_91	NC_074287.1 |SsRNA phage Gerhypos.3_13 genomic sequence	Clitovirus sp. ctTKTBV	3698	None	3	0	0	1			Atkins.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Clitovirus	prodigal-gv	11	NaN
ct3_leviv_2a_92	NC_073972.1 |SsRNA phage SRR6050738_3 genomic sequence	Kahfsdivirus sp. ctLF7FD	4027	None	4	1	0	1	Capsid protein		Solspi.1/PDB:3AVX_A RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;g_Kahfsdivirus	prodigal-gv	11	NaN
ct3_leviv_2a_93	MZ679749.1 |MAG: Leviviridae sp. isolate 375R-k141_511705, complete genome	Fiersviridae sp. ctBVALA	3642	None	3	2	0	1	Capsid protein|PP7 capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae	prodigal-gv	11	NaN
ct3_leviv_2a_94	MZ679520.1 |MAG: Leviviridae sp. isolate 46-k141_129773, complete genome	Steitzviridae sp. ct0JAOY	3763	None	3	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae	prodigal-gv	11	NaN
ct3_leviv_2a_95	NC_074438.1 |SsRNA phage Gerhypos.4_45 genomic sequence	Molucevirus sp. ctIZIHP	3717	None	4	1	0	1	Capsid protein		Atkins.1/PDB:3MMP_F RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae;g_Molucevirus	prodigal-gv	11	NaN
ct3_leviv_2a_96	MZ679745.1 |MAG: Leviviridae sp. isolate 346R-k141_489225, complete genome	Steitzviridae sp. ct0LEVT	4193	None	3	0	0	1			RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Timlovirales;f_Steitzviridae	prodigal-gv	11	NaN
ct3_leviv_2a_97	NC_073990.1 |SsRNA phage Gerhypos.1_48 genomic sequence	Luthavirus sp. ctYUET2	3694	None	3	1	0	1	Capsid protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;g_Luthavirus	prodigal-gv	11	NaN
ct3_leviv_2a_98	NC_073793.1 |SsRNA phage SRR6960509_1 genomic sequence	Ipivevirus sp. ctT4KC1	3710	None	3	1	0	0	Capsid protein			d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Atkinsviridae;g_Ipivevirus	prodigal-gv	11	NaN
ct3_leviv_2a_99	MZ679708.1 |MAG: Leviviridae sp. isolate 347R-k141_390855, complete genome	Fiersviridae sp. ctK6FCD	3673	None	3	2	0	1	Capsid protein|Beta barrel protein		RNA dependent RNA polymerase	d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae	prodigal-gv	11	NaN
