contig	input_name	organism	virus_seq_length	end_feature	gene_count	virion_hallmark_count	rep_hallmark_count	RDRP_hallmark_count	virion_hallmark_genes	rep_hallmark_genes	RDRP_hallmark_genes	taxonomy_hierarchy	ORF_caller	gcode	avg_read_depth
ct3_tubul_2a_66	BK045766.1 |MAG TPA_asm: Inoviridae sp. isolate ctclz2, partial genome	Tubulavirales sp. ctPS8LW	13490	None	19	1	1	0	Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_67	BK049269.1 |MAG TPA_asm: Inoviridae sp. isolate ctMJk2, partial genome	Caudoviricetes sp. ct6UMQ6	16715	None	28	1	2	0	Small Terminase	Replication initiation factor|replicative DNA helicase		d_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_tubul_2a_68	BK049450.1 |MAG TPA_asm: Inoviridae sp. isolate ctFoF13, partial genome	Tubulavirales sp. ctUF42M	10800	None	15	2	1	0	Minor Head Virion Protein|Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_69	BK053727.1 |MAG TPA_asm: Inoviridae sp. isolate ctKTw4, partial genome	Inoviridae sp. ctTD06U	5083	None	8	1	1	0	Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_7	NC_009987.1 |Spiroplasma kunkelii virus SkV1_CR2-3x, complete genome	Vespertiliovirus sp. ctKNMLS	7870	None	11	1	0	0	Zonular occludens toxin (Zot)			d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Plectroviridae;g_Vespertiliovirus	prodigal-gv	4	NaN
ct3_tubul_2a_70	BK053794.1 |MAG TPA_asm: Inoviridae sp. isolate ct4zD2, partial genome	Tubulavirales sp. ct9D16W	9600	None	14	2	1	0	Zonular occludens toxin (Zot)|Minor Head Virion Protein	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_71	BK054092.1 |MAG TPA_asm: Inoviridae sp. isolate ctP1c11, partial genome	Tubulavirales sp. ctKDFUU	13433	None	20	1	1	0	Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_72	BK054214.1 |MAG TPA_asm: Inoviridae sp. isolate ctBqO24, partial genome	Inoviridae sp. ctOLUM2	7431	None	16	2	1	0	Minor Head Virion Protein|Zonular occludens toxin (Zot)	Phage replication protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_73	BK054439.1 |MAG TPA_asm: Inoviridae sp. isolate ctmxH15, partial genome	Inoviridae sp. ct60NND	5113	None	10	1	0	0	Zonular occludens toxin (Zot)			d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_74	BK059046.1 |MAG TPA_asm: Inoviridae sp. isolate ctMrk11, partial genome	Tubulavirales sp. ctLJZSI	10297	None	14	3	1	0	coat protein B|Minor Head Virion Protein|Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_75	BK019643.1 |MAG TPA_asm: Inoviridae sp. isolate ct4Bb10, partial genome	Tubulavirales sp. ctUJ66S	10241	None	15	1	1	0	Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_76	BK056796.1 |MAG TPA_asm: Inoviridae sp. isolate ctK1U46, partial genome	Tubulavirales sp. ctF2LIT	11424	None	21	1	1	0	Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_77	BK014674.1 |MAG TPA_asm: Inoviridae sp. ctFNB4, partial genome	Inoviridae sp. ct8P5VI	7696	None	12	2	1	0	Minor Head Virion Protein|Zonular occludens toxin (Zot)	Phage replication protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_78	BK059155.1 |MAG TPA_asm: Inoviridae sp. ctS4A1 genomic sequence, sequence	unclassified virus sp. ctFGLFY	8150	None	11	1	0	0	Zonular occludens toxin (Zot)				prodigal-gv	4	NaN
ct3_tubul_2a_79	MT135290.1 |UNVERIFIED: Inovirus sp. isolate VIRES_GZ02_2265121, complete genome	Inoviridae sp. ctVQQ3H	5424	None	14	1	1	0	Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_8	NC_006294.1 |Vibrio phage KSF-1phi, complete genome	Capistrivirus sp. ct3X4O2	7107	None	8	3	1	0	Major Filamentous Coat protein|Minor Head Virion Protein|Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae;g_Capistrivirus	prodigal-gv	11	NaN
ct3_tubul_2a_80	MT135311.1 |UNVERIFIED: Inovirus sp. isolate VIRES_TJ01_2310956, complete genome	Inoviridae sp. ct6421B	4967	DTR	11	1	1	0	Zonular occludens toxin (Zot)	Plasmid like replication protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_81	MT901799.1 |Erwinia phage PEar4, complete genome	Lineavirus sp. ctQSLB2	6801	None	9	6	2	0	Tail virion protein|minor coat protein|Filamentous Major Coat protein|Filamentous Minor Coat Protein |minor coat protein|Zonular occludens toxin (Zot)	Phage replication protein|Rep protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae;g_Lineavirus	prodigal-gv	11	NaN
ct3_tubul_2a_82	MN263053.1 |UNVERIFIED: Xanthomonas phage phiLF, complete genome	Lophivirus sp. ctHWT9M	6009	None	12	3	2	0	Tail G7P protein|Minor Head Virion Protein|Zonular occludens toxin (Zot)	Rep protein|Rep protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae;g_Lophivirus	prodigal-gv	11	NaN
ct3_tubul_2a_83	MN855893.1 |MAG: Inoviridae sp. isolate 382, complete genome	unclassified virus sp. ctTUKLS	6496	None	11	0	0	0					prodigal-gv	11	NaN
ct3_tubul_2a_84	MN710383.1 |Pseudomonas phage pf8_ST274-AUS411, complete genome	Primolicivirus sp. ct8XVQE	10061	None	15	3	0	0	Filamentous Major Coat protein|Minor Head Virion Protein|Zonular occludens toxin (Zot)			d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae;g_Primolicivirus	prodigal-gv	11	NaN
ct3_tubul_2a_85	MN690600.1 |Vibrio phage VALG_phi8, complete genome	Villovirus sp. ctLM0CV	7311	None	12	4	1	0	Tail G7P protein|putative major coat protein|putative minor coat protein|Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae;g_Villovirus	prodigal-gv	11	NaN
ct3_tubul_2a_86	MH616675.1 |MAG: Inoviridae sp. isolate ctge7, complete genome	Tubulavirales sp. ct2XTVR	7265	None	13	2	1	0	Minor Head Virion Protein|Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_87	MH617011.1 |MAG: Inoviridae sp. isolate ctcj34, complete genome	Inoviridae sp. ctBXEGX	5175	None	10	3	1	0	putative minor coat protein|Zonular occludens toxin (Zot)|filamentous major capsid protein B	Rep protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_88	MH617219.1 |MAG: Inoviridae sp. isolate cted44, complete genome	Inoviridae sp. ct61QEV	4926	None	10	2	1	0	putative minor coat protein|Zonular occludens toxin (Zot)	Rep protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_89	MH617445.1 |MAG: Inoviridae sp. isolate ctcf2, complete genome	Inoviridae sp. ct8M0VI	7256	None	14	2	1	0	Zonular occludens toxin (Zot)|Minor Head Virion Protein	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_9	NC_005949.1 |Vibrio phage Vf12 DNA, complete genome	Villovirus sp. ct3I07O	7965	None	13	4	2	0	Tail G7P protein|putative major coat protein|putative minor coat protein|Zonular occludens toxin (Zot)	Replication initiation factor|Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae;g_Villovirus	prodigal-gv	11	NaN
ct3_tubul_2a_90	MH617492.1 |MAG: Inoviridae sp. isolate ctda43, complete genome	Inoviridae sp. ctSK6BS	4948	None	6	3	1	0	filamentous major capsid protein B|Minor Head Virion Protein|Zonular occludens toxin (Zot)	Plasmid like replication protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_91	MH617507.1 |MAG: Inoviridae sp. isolate ctce6, complete genome	Tubulavirales sp. ctG6OCE	6275	None	9	3	1	0	Filamentous Major Coat protein|Minor Head Virion Protein|Zonular occludens toxin (Zot)	Plasmid like replication protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_92	MH622909.1 |MAG: Inoviridae sp. isolate ctcj22, complete genome	Tubulavirales sp. ctWYW9C	6301	None	14	3	1	0	Zonular occludens toxin (Zot)|major coat protein|Zonular occludens toxin (Zot)	Rep protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales	prodigal-gv	11	NaN
ct3_tubul_2a_93	MH552519.1 |MAG: Inoviridae sp. isolate ctbe117, complete genome	Inoviridae sp. ct66743	8707	None	16	1	1	0	Zonular occludens toxin (Zot)	Rep protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_94	MH552537.1 |MAG: Inoviridae sp. isolate ctci486, complete genome	Inoviridae sp. ctI7PQM	5568	None	13	1	1	0	Zonular occludens toxin (Zot)	Plasmid like replication protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_95	KT779272.1 |Vibrio phage pre-CTX, partial genome	Affertcholeramvirus sp. ctE1VQ0	4594	None	6	4	0	0	Coat protein B|filamentous minor capsid protein|Minor Head Virion Protein|Zonular occludens toxin (Zot)			d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae;g_Affertcholeramvirus	prodigal-gv	11	NaN
ct3_tubul_2a_96	LC066596.1 |Ralstonia phage RSS-TH1 DNA, complete genome	Restivirus sp. ctBW1W4	7273	None	11	3	2	0	coat protein B|putative minor coat protein|Zonular occludens toxin (Zot)	Replication initiation factor|Replication regulatory protein RepB		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae;g_Restivirus	prodigal-gv	11	NaN
ct3_tubul_2a_97	KP972568.1 |Vibrio phage pre-CTX, complete genome	Inoviridae sp. ct3TWKI	6722	None	8	4	1	0	Coat protein B|filamentous minor capsid protein|Minor Head Virion Protein|Zonular occludens toxin (Zot)	Rep protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_98	KP972569.1 |Vibrio phage pre-CTX, complete genome	Inoviridae sp. ct04V6P	6722	None	8	4	1	0	Coat protein B|filamentous minor capsid protein|Minor Head Virion Protein|Zonular occludens toxin (Zot)	Rep protein		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
ct3_tubul_2a_99	KM352500.1 |Vibrio phage CTX strain 81, partial genome	Inoviridae sp. ctVKU0Y	8000	None	12	4	1	0	Coat protein B|filamentous minor capsid protein|Minor Head Virion Protein|Zonular occludens toxin (Zot)	Replication initiation factor		d_Viruses;-_Monodnaviria;k_Loebvirae;p_Hofneiviricota;c_Faserviricetes;o_Tubulavirales;f_Inoviridae	prodigal-gv	11	NaN
