gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
NC_074439.1_CDS_0002	1278	1655	+	NC_074439.1	24.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074439.1_CDS_0003	1721	3667	+	NC_074439.1	84.9	4267	121.0	0.335	6.161e-30	NC_004301_p4	4267	151.26178	7.488813957707457e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074513.1_CDS_0001	76	1245	+	NC_074513.1	34.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	39.881298	6.093562101107221e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074513.1_CDS_0002	1342	1704	+	NC_074513.1	21.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074513.1_CDS_0003	1830	3671	+	NC_074513.1	83.0	4267	119.0	0.324	3.395e-29	NC_004301_p4	4267	162.713348	2.5409839178086267e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074323.1_CDS_0001	183	1283	+	NC_074323.1	51.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	45.352844	1.328800973401322e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074323.1_CDS_0002	1353	1718	+	NC_074323.1	47.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074323.1_CDS_0003	1893	3695	+	NC_074323.1	111.9	4267	130.0	0.361	1.1510000000000001e-32	NC_004301_p4	4267	160.574478	1.1298017515709123e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074200.1_CDS_0001	3	1457	+	NC_074200.1	55.2	4286	47.0	1.0	3.118e-07	FJ539134_p1	4286	60.721302	2.863480784365406e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074200.1_CDS_0002	1510	2010	+	NC_074200.1	45.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074200.1_CDS_0003	2024	3856	+	NC_074200.1	87.3	4267	102.0	0.31	6.461e-24	NC_004301_p4	4267	136.376556	2.421571987515456e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074327.1_CDS_0001	106	1395	+	NC_074327.1	57.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	46.173645	7.48561237417895e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074327.1_CDS_0002	1457	1828	+	NC_074327.1	42.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074327.1_CDS_0003	2178	3989	+	NC_074327.1	136.3	4267	123.0	0.342	1.972e-30	NC_004301_p4	4267	163.517456	1.4500613440095957e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074175.1_CDS_0001	42	1973	+	NC_074175.1	92.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	27.225998	4.242270258420756e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074175.1_CDS_0002	2028	2573	+	NC_074175.1	52.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074175.1_CDS_0003	2573	4696	+	NC_074175.1	104.5	4267	105.0	0.303	5.124e-25	NC_004301_p4	4267	135.620041	4.104820977374328e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679782.1_CDS_0001	166	1464	+	MZ679782.1	79.4	4286	116.0	0.293	7.817e-29	FJ539134_p1	4286	232.559875	1.9004458355112717e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679782.1_CDS_0002	1512	1904	+	MZ679782.1	42.1	4419	104.0	0.441	2.97e-28	NC_004301_p3	4419	128.428833	3.927595323942166e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	4419	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679782.1_CDS_0003	1965	3641	+	MZ679782.1	93.3	4267	506.0	0.597	2.1130000000000002e-159	NC_004301_p4	4267	592.148804	2.0025809048047018e-177	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073783.1_CDS_0001	55	1404	+	NC_073783.1	83.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	53.323124	5.050321426445977e-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073783.1_CDS_0002	1442	1909	+	NC_073783.1	46.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073783.1_CDS_0003	2019	2708	+	NC_073783.1	59.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073783.1_CDS_0004	2714	4507	+	NC_073783.1	101.5	4267	204.0	0.434	1.123e-56	NC_004301_p4	4267	246.248398	1.2499800888727417e-72	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073873.1_CDS_0001	78	1250	+	NC_073873.1	52.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	71.993263	1.081962124744145e-19	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073873.1_CDS_0002	1288	1725	+	NC_073873.1	37.0	4419	43.0	0.25	2.12e-07	NC_004301_p3	4419	50.948856	3.3944427070025556e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	4419	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073873.1_CDS_0003	1737	3455	+	NC_073873.1	81.2	4267	283.0	0.437	4.119e-83	NC_004301_p4	4267	381.250824	1.5705454852257645e-113	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074570.1_CDS_0001	88	1740	+	NC_074570.1	108.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	34.952152	1.9124276963004395e-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074570.1_CDS_0002	1784	2149	+	NC_074570.1	19.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074570.1_CDS_0003	2152	2388	+	NC_074570.1	6.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074570.1_CDS_0004	2348	4258	+	NC_074570.1	116.6	4267	135.0	0.359	2.067e-34	NC_004301_p4	4267	181.567963	4.928737617429865e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074317.1_CDS_0001	2	151	+	NC_074317.1	0.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074317.1_CDS_0002	135	1502	+	NC_074317.1	54.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	36.220093	7.880982724099276e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074317.1_CDS_0003	1570	1938	+	NC_074317.1	30.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074317.1_CDS_0004	1940	2158	+	NC_074317.1	1.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074317.1_CDS_0005	2308	4218	+	NC_074317.1	95.0	4267	147.0	0.394	3.543e-38	NC_004301_p4	4267	165.266296	4.281056936032367e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HM066936.1_CDS_0001	3	1193	+	HM066936.1	40.0	4286	50.0	0.247	2.53e-08	FJ539134_p1	4286	57.952545	1.9843364365118425e-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HM066936.1_CDS_0002	1239	1610	+	HM066936.1	26.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HM066936.1_CDS_0003	1713	3680	+	HM066936.1	77.2	4267	89.0	0.269	6.774e-20	NC_004301_p4	4267	136.83577	1.7578117993456137e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074172.1_CDS_0001	234	1613	+	NC_074172.1	81.4	4286	51.0	0.811	1.447e-08	FJ539134_p1	4286	67.541496	2.4320462068220296e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074172.1_CDS_0002	1620	1970	+	NC_074172.1	24.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074172.1_CDS_0003	2083	3975	+	NC_074172.1	82.8	4267	173.0	0.304	1.896e-46	NC_004301_p4	4267	263.898926	5.616056655515451e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074081.1_CDS_0001	159	266	+	NC_074081.1	4.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074081.1_CDS_0002	297	533	+	NC_074081.1	16.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074081.1_CDS_0003	577	1824	+	NC_074081.1	52.8	4286	94.0	0.287	6.379999999999999e-22	FJ539134_p1	4286	184.050797	1.0195940358105243e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074081.1_CDS_0004	1851	2333	+	NC_074081.1	25.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4419	38.363667	2.623212138676657e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	4419	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074081.1_CDS_0005	2386	4176	+	NC_074081.1	108.1	4267	306.0	0.416	5.301e-91	NC_004301_p4	4267	404.404297	1.5183979428863341e-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FJ483840.1_CDS_0001	62	1324	+	FJ483840.1	101.1	4286	572.0	0.644	1.1120000000000001e-184	FJ539134_p1	4286	476.264008	1.901739459501393e-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FJ483840.1_CDS_0002	1345	1746	+	FJ483840.1	27.3	7959	295.0	1.0	8.311e-91	FJ539134_p2	7959	284.408752	2.154283703678872e-84	No_custom_HMM	No_custom_HMM	No_custom_HMM	7959	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FJ483840.1_CDS_0003	1966	2334	+	FJ483840.1	20.9	7959	239.0	0.942	9.131e-72	FJ539134_p2	7959	219.078033	1.6170120259826097e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	7959	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FJ483840.1_CDS_0004	2353	4122	+	FJ483840.1	99.0	4267	914.0	0.779	1.435e-300	NC_004301_p4	4267	753.266113	3.0822814844213416e-226	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074365.1_CDS_0001	95	1780	+	NC_074365.1	87.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074365.1_CDS_0002	1828	2196	+	NC_074365.1	43.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074365.1_CDS_0003	2260	2391	+	NC_074365.1	6.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074365.1_CDS_0004	2533	4482	+	NC_074365.1	80.6	4267	143.0	0.372	6.434e-37	NC_004301_p4	4267	178.321091	4.747013554301008e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074446.1_CDS_0001	21	1526	+	NC_074446.1	73.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	31.985571	1.5218596580469947e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074446.1_CDS_0002	1583	1996	+	NC_074446.1	31.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074446.1_CDS_0003	2255	4246	+	NC_074446.1	78.1	4267	120.0	0.342	1.0889999999999999e-29	NC_004301_p4	4267	166.7892	1.4796750082234233e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073769.1_CDS_0001	155	1468	+	NC_073769.1	98.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	53.133945	5.764507942068308e-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073769.1_CDS_0002	1511	1978	+	NC_073769.1	43.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073769.1_CDS_0003	2044	3840	+	NC_073769.1	86.0	4267	192.0	0.335	8.988e-53	NC_004301_p4	4267	251.067062	4.3353284901771346e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073944.1_CDS_0001	3	1235	+	NC_073944.1	63.6	4286	80.0	0.246	1.357e-17	FJ539134_p1	4286	152.612381	3.58563463609762e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073944.1_CDS_0002	1275	1664	+	NC_073944.1	25.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4419	52.808029	9.044741624393975e-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	4419	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073944.1_CDS_0003	1688	3373	+	NC_073944.1	108.3	4267	275.0	0.385	1.9159999999999998e-80	NC_004301_p4	4267	342.995453	6.1100449128950806e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073798.1_CDS_0001	65	3	-	NC_073798.1	1.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073798.1_CDS_0002	94	1479	+	NC_073798.1	66.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	43.250839	5.777296485853679e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
