gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MK765587.1_CDS_0003	2322	2870	+	MK765587.1	34.5	6523	51.0	0.32	7.811e-09	NC_028887_p57	465	55.146042	1.3617763767496299e-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	6523	Pyrodigal-gv_0.3.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK765587.1_CDS_0004	2870	3400	+	MK765587.1	27.7	12600	182.0	0.51	4.238e-54	p386464 VI_03552	12600	186.245285	8.95991134367245e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	12600	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK765587.1_CDS_0005	3445	4515	+	MK765587.1	82.2	942	82.0	0.259	1.067e-18	NC_002643_p1	942	102.354034	7.720312047599278e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK765587.1_CDS_0006	5172	5333	+	MK765587.1	15.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK765587.1_CDS_0007	5335	5511	+	MK765587.1	10.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK765587.1_CDS_0008	5516	6334	+	MK765587.1	58.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MG945284.1_CDS_0001	3	230	+	MG945284.1	30.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MG945284.1_CDS_0002	241	1677	+	MG945284.1	131.5	942	121.0	0.347	1.661e-31	NC_002643_p1	942	136.479538	3.4883274061602255e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MG945284.1_CDS_0003	1674	1946	+	MG945284.1	19.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MG945284.1_CDS_0004	1943	2278	+	MG945284.1	70.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MG945284.1_CDS_0005	2281	3306	+	MG945284.1	180.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	8689	36.308739	9.9131025931095e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	8689	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MG945284.1_CDS_0006	3323	5521	+	MG945284.1	283.5	514	102.0	0.45	1.481e-24	GQ153913_p9	514	335.682495	9.745907436872577e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT310180.1_CDS_0001	1	1245	+	MT310180.1	87.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT310180.1_CDS_0002	1722	2462	+	MT310180.1	48.1	942	44.0	0.253	1.537e-06	NC_002643_p1	942	38.74419	1.4815594178465696e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT310180.1_CDS_0003	3070	3585	+	MT310180.1	9.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT310180.1_CDS_0004	3585	3812	+	MT310180.1	-2.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN862343.1_CDS_0001	1	822	+	MN862343.1	37.1	942	276.0	0.621	1.877e-84	NC_002643_p1	942	362.328064	1.1953329631371156e-107	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN862343.1_CDS_0002	815	1105	+	MN862343.1	35.8	1670	74.0	0.487	1.053e-18	NC_022790_p6	1670	78.770241	4.531030607109293e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	1670	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN862343.1_CDS_0003	1176	2792	+	MN862343.1	204.2	514	453.0	0.57	8.419e-144	GQ153913_p9	514	738.317749	9.520920302078415e-222	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN862343.1_CDS_0004	2805	3617	+	MN862343.1	156.3	27063	84.0	0.733	1.776e-19	NC_027636_p2	11693	96.115097	6.527906111616214e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	27063	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN862343.1_CDS_0005	3614	4114	+	MN862343.1	68.5	1642	104.0	0.449	2.508e-28	KT264820_p5	1642	125.097855	4.510651678503923e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN862343.1_CDS_0006	4332	4460	+	MN862343.1	10.1	10695	43.0	0.509	6.589e-09	NC_001998_p8	10695	30.635242	5.305379101649708e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	10695	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202860.1_CDS_0001	1	1557	+	MT202860.1	122.9	514	320.0	0.443	8.246000000000001e-98	GQ153913_p9	514	531.734863	3.795565718354235e-159	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202860.1_CDS_0002	1569	1913	+	MT202860.1	21.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	22155	27.599581	5.277217853507037e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	22155	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202860.1_CDS_0003	2245	2469	+	MT202860.1	10.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202860.1_CDS_0004	2469	3440	+	MT202860.1	93.7	31272	64.0	0.565	4.999e-13	NC_029014_p3	8689	51.973988	1.6971799465659577e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	31272	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202860.1_CDS_0005	3437	4246	+	MT202860.1	39.6	942	149.0	0.364	5.658999999999999e-41	NC_002643_p1	942	203.517517	1.6607599294057171e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM154870.1_CDS_0001	1	1605	+	OM154870.1	294.5	514	404.0	0.503	6.650999999999999e-127	GQ153913_p9	514	638.939026	1.2396820771216826e-191	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM154870.1_CDS_0002	1614	2222	+	OM154870.1	100.8	31272	58.0	0.374	4.128e-11	NC_029014_p3	8689	64.018158	3.673123527886572e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	31272	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM154870.1_CDS_0003	2201	2602	+	OM154870.1	64.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM154870.1_CDS_0004	2599	2766	+	OM154870.1	16.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM154870.1_CDS_0005	2874	3677	+	OM154870.1	102.4	942	235.0	0.51	1.939e-70	NC_002643_p1	942	293.485138	8.850384103602056e-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM154870.1_CDS_0006	3687	3899	+	OM154870.1	35.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OQ686943.1_CDS_0001	1	1668	+	OQ686943.1	171.1	514	304.0	0.404	1.6e-92	GQ153913_p9	514	501.124359	7.163839330059787e-150	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OQ686943.1_CDS_0002	1671	2090	+	OQ686943.1	32.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OQ686943.1_CDS_0003	2416	2739	+	OQ686943.1	30.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OQ686943.1_CDS_0004	2742	3704	+	OQ686943.1	79.0	942	131.0	0.409	5.836e-35	NC_002643_p1	942	150.18074	2.4499061092155998e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OQ686943.1_CDS_0005	3670	4692	+	OQ686943.1	64.8	31272	81.0	0.345	1.31e-18	NC_029014_p3	8689	95.39814	1.0399572574513964e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	31272	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135390.1_CDS_0001	1559	567	-	MT135390.1	124.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135390.1_CDS_0002	4055	1563	-	MT135390.1	336.9	514	45.0	0.355	1.44e-06	GQ153913_p9	514	120.110779	2.057291684555958e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135390.1_CDS_0003	4357	4058	-	MT135390.1	33.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135390.1_CDS_0004	6087	4369	-	MT135390.1	163.1	942	69.0	0.283	2.267e-14	NC_002643_p1	942	84.887939	1.5220034287589484e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT310267.1_CDS_0001	1	1545	+	MT310267.1	136.4	514	456.0	0.582	1.28e-144	GQ153913_p9	514	739.518127	4.1203063054380464e-222	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	15
MT310267.1_CDS_0002	1554	2291	+	MT310267.1	96.2	21483	105.0	0.806	1.873e-26	KT264771_p2	5158	113.864204	2.3056273961873577e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	21483	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	15
MT310267.1_CDS_0003	2690	3655	+	MT310267.1	40.7	942	306.0	0.589	6.004e-95	NC_002643_p1	942	385.131958	1.4607452232930414e-114	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	15
MT310267.1_CDS_0004	3785	4039	+	MT310267.1	11.2	1670	75.0	0.482	5.584e-19	NC_022790_p6	1670	73.186165	2.501745377419927e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	1670	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	15
MT310267.1_CDS_0005	4068	4496	+	MT310267.1	40.6	1642	111.0	0.483	1.179e-30	KT264820_p5	1642	119.130936	3.105174491748022e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	15
OM869550.1_CDS_0001	1	1665	+	OM869550.1	188.3	514	478.0	0.563	2.946e-152	GQ153913_p9	514	771.237671	1.0069065143567127e-231	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM869550.1_CDS_0002	1678	2835	+	OM869550.1	166.2	5158	207.0	0.45	3.036e-60	KT264750_p2	5158	263.929199	4.956610363766728e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	5158	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM869550.1_CDS_0003	3118	4221	+	OM869550.1	94.9	942	296.0	0.501	1.539e-91	NC_002643_p1	942	398.80954	1.0429588481488965e-118	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM869550.1_CDS_0004	4224	4340	+	OM869550.1	3.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	10695	31.999969	1.9873189452515682e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	10695	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM869550.1_CDS_0005	4568	4840	+	OM869550.1	41.7	1670	83.0	0.533	5.2e-22	NC_022790_p6	1670	81.144066	8.234599165091421e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1670	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OM869550.1_CDS_0006	4840	5388	+	OM869550.1	64.6	1642	111.0	0.612	8.598e-31	KT264820_p5	1642	149.100342	1.8252808575002475e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT205026.1_CDS_0001	1	1626	+	MT205026.1	219.4	514	428.0	0.541	6.104e-135	GQ153913_p9	514	696.325928	5.051460698489921e-209	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT205026.1_CDS_0002	1636	2352	+	MT205026.1	121.7	11693	89.0	0.395	4.143e-22	KP087949_p3	11693	115.300758	8.913593842423797e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	11693	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT205026.1_CDS_0003	2356	2817	+	MT205026.1	85.4	1642	111.0	0.477	1.179e-30	KT264820_p5	1642	133.390472	1.2591092601989908e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT205026.1_CDS_0004	2860	3084	+	MT205026.1	40.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT205026.1_CDS_0005	3236	3352	+	MT205026.1	10.0	10695	42.0	0.6	2.376e-08	NC_001998_p8	10695	46.851768	4.543482304562907e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	10695	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT205026.1_CDS_0006	3349	4239	+	MT205026.1	91.1	942	317.0	0.645	6.6490000000000005e-99	NC_002643_p1	942	397.941986	1.9110093254471878e-118	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT205026.1_CDS_0007	4251	4505	+	MT205026.1	42.0	1670	89.0	0.564	4.469e-24	NC_022790_p6	1670	86.954895	1.2672341860482788e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	1670	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202750.1_CDS_0001	2	1603	+	MT202750.1	96.7	514	475.0	0.592	1.939e-151	GQ153913_p9	514	756.024597	4.101956997733578e-227	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202750.1_CDS_0002	1603	2217	+	MT202750.1	50.4	11693	66.0	0.336	2.434e-14	KP087949_p3	11693	105.091606	1.1770965621668173e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	11693	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202750.1_CDS_0003	2219	2668	+	MT202750.1	32.9	1642	101.0	0.432	4.28e-27	KT264820_p5	1642	123.111221	1.8455857506225764e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202750.1_CDS_0004	3530	4402	+	MT202750.1	52.7	942	328.0	0.652	1.376e-102	NC_002643_p1	942	420.177368	3.4728869095433274e-125	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT202750.1_CDS_0005	4392	4700	+	MT202750.1	29.3	1670	87.0	0.531	2.995e-23	NC_022790_p6	1670	92.862961	1.8185979562112792e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	1670	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK012456.1_CDS_0001	1	762	+	MK012456.1	56.0	11693	102.0	0.633	1.0530000000000001e-26	KP087949_p3	11693	113.775963	2.6070908341078734e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	11693	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK012456.1_CDS_0002	773	1213	+	MK012456.1	50.4	1642	100.0	0.533	5.866e-27	KT264820_p5	1642	121.850311	4.513381656204991e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK012456.1_CDS_0003	1390	1506	+	MK012456.1	1.1	10695	45.0	0.57	1.829e-09	NC_001998_p8	10695	50.484985	3.3272392584969727e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	10695	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
