contig	gene_start	gene_stop	gene_name	gene_orient	contig_length	dtr_seq	evidence_acession	evidence_description	Evidence_source	vscore_category	chunk_name	chunk_length	chunk_start	chunk_stop
ct3_kalam_2a_16	13258	13488	ct3_kalam_2a_16_24	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	13488	13640	ct3_kalam_2a_16_25	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_17	282	440	ct3_kalam_2a_17_1	-	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	430	738	ct3_kalam_2a_17_2	-	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	1103	1456	ct3_kalam_2a_17_3	-	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	1479	3569	ct3_kalam_2a_17_4	-	15438		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	15438
ct3_kalam_2a_17	3566	4246	ct3_kalam_2a_17_5	-	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	4332	4784	ct3_kalam_2a_17_6	-	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	4938	5420	ct3_kalam_2a_17_7	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	5423	5920	ct3_kalam_2a_17_8	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	5926	6615	ct3_kalam_2a_17_9	+	15438		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	15438
ct3_kalam_2a_17	6689	6844	ct3_kalam_2a_17_10	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	6881	8002	ct3_kalam_2a_17_11	+	15438		PDB:2BBD_D	capsid-protein	hallmark_hmm	common_virus	NaN		0	15438
ct3_kalam_2a_17	8009	8281	ct3_kalam_2a_17_12	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	8398	9030	ct3_kalam_2a_17_13	+	15438		pfam01551	Peptidase family M23. Members of this family are zinc metallopeptidases with a range of specificities. The peptidase family M23 is included in this family, these are Gly-Gly endopeptidases. Peptidase family M23 are also endopeptidases. This family also includes some bacterial lipoproteins for which no proteolytic activity has been demonstrated. This family also includes leukocyte cell-derived chemotaxin 2 (LECT2) proteins. LECT2 is a liver-specific protein which is thought to be linked to hepatocyte growth although the exact function of this protein is unknown.	mmseqs_cdd	common_virus	NaN		0	15438
ct3_kalam_2a_17	9030	9341	ct3_kalam_2a_17_14	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	9396	9545	ct3_kalam_2a_17_15	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	9557	9976	ct3_kalam_2a_17_16	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	9973	10623	ct3_kalam_2a_17_17	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	10620	10853	ct3_kalam_2a_17_18	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	10837	11040	ct3_kalam_2a_17_19	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	11040	11276	ct3_kalam_2a_17_20	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	11276	11719	ct3_kalam_2a_17_21	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	11719	12096	ct3_kalam_2a_17_22	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	12096	13268	ct3_kalam_2a_17_23	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	13265	13591	ct3_kalam_2a_17_24	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	13572	13787	ct3_kalam_2a_17_25	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	13784	14479	ct3_kalam_2a_17_26	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_17	14501	14761	ct3_kalam_2a_17_27	+	15438			hypothetical protein		hypothetical_protein	NaN		0	15438
ct3_kalam_2a_18	283	447	ct3_kalam_2a_18_1	-	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	437	787	ct3_kalam_2a_18_2	-	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	729	890	ct3_kalam_2a_18_3	-	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	1044	1190	ct3_kalam_2a_18_4	-	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	1255	1608	ct3_kalam_2a_18_5	-	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	1631	3721	ct3_kalam_2a_18_6	-	15636		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	15636
ct3_kalam_2a_18	3718	4398	ct3_kalam_2a_18_7	-	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	4484	4930	ct3_kalam_2a_18_8	-	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	5084	5566	ct3_kalam_2a_18_9	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	5569	6066	ct3_kalam_2a_18_10	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	6072	6761	ct3_kalam_2a_18_11	+	15636		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	15636
ct3_kalam_2a_18	6835	6990	ct3_kalam_2a_18_12	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	7027	8148	ct3_kalam_2a_18_13	+	15636		PDB:2BBD_D	capsid-protein	hallmark_hmm	common_virus	NaN		0	15636
ct3_kalam_2a_18	8155	8427	ct3_kalam_2a_18_14	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	8544	9176	ct3_kalam_2a_18_15	+	15636		pfam01551	Peptidase family M23. Members of this family are zinc metallopeptidases with a range of specificities. The peptidase family M23 is included in this family, these are Gly-Gly endopeptidases. Peptidase family M23 are also endopeptidases. This family also includes some bacterial lipoproteins for which no proteolytic activity has been demonstrated. This family also includes leukocyte cell-derived chemotaxin 2 (LECT2) proteins. LECT2 is a liver-specific protein which is thought to be linked to hepatocyte growth although the exact function of this protein is unknown.	mmseqs_cdd	common_virus	NaN		0	15636
ct3_kalam_2a_18	9176	9487	ct3_kalam_2a_18_16	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	9542	9691	ct3_kalam_2a_18_17	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	9703	10122	ct3_kalam_2a_18_18	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	10119	10769	ct3_kalam_2a_18_19	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	10766	10999	ct3_kalam_2a_18_20	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	10983	11186	ct3_kalam_2a_18_21	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	11186	11422	ct3_kalam_2a_18_22	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	11422	11865	ct3_kalam_2a_18_23	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	11865	12260	ct3_kalam_2a_18_24	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	12260	13432	ct3_kalam_2a_18_25	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	13429	13755	ct3_kalam_2a_18_26	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	13736	13951	ct3_kalam_2a_18_27	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	13948	14643	ct3_kalam_2a_18_28	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	14665	14922	ct3_kalam_2a_18_29	+	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_18	15340	15549	ct3_kalam_2a_18_30	-	15636			hypothetical protein		hypothetical_protein	NaN		0	15636
ct3_kalam_2a_19	265	444	ct3_kalam_2a_19_1	-	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	445	639	ct3_kalam_2a_19_2	-	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	636	929	ct3_kalam_2a_19_3	-	18373		cd11533	Nucleoside Triphosphate Pyrophosphohydrolase (EC 3.6.1.8) MazG-like domain found in uncharacterized protein from Archaeoglobus fulgidus (Af0060) and its bacterial homologs. This family includes an uncharacterized protein from Archaeoglobus fulgidus (Af0060) and its homologs from bacteria. Although its biological role remains unclear, Af0060 shows high sequence similarity to the dimeric 2-deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTP pyrophosphatase or dUTPase) and NTP-PPase MazG proteins. However, unlike typical tandem-domain MazG proteins, members in this family consist of a single MazG-like domain that contains a well conserved divalent ion-binding motif EXX[E/D].	mmseqs_cdd	common_virus	NaN		0	18373
ct3_kalam_2a_19	926	1342	ct3_kalam_2a_19_4	-	18373		PFAM:PF07509.10	secreted-protein	phrogs_hmm	hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	1342	1677	ct3_kalam_2a_19_5	-	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	1659	1850	ct3_kalam_2a_19_6	-	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	2027	2413	ct3_kalam_2a_19_7	-	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	2449	2706	ct3_kalam_2a_19_8	-	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	3169	3492	ct3_kalam_2a_19_9	-	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	3699	5846	ct3_kalam_2a_19_10	-	18373		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	18373
ct3_kalam_2a_19	6268	6690	ct3_kalam_2a_19_11	-	18373		PDB:3EIV_D	Single-stranded-DNA-binding-protein	common_virus_hmm	common_virus	NaN		0	18373
ct3_kalam_2a_19	6864	7238	ct3_kalam_2a_19_12	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	7238	7813	ct3_kalam_2a_19_13	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	7806	8594	ct3_kalam_2a_19_14	+	18373		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	18373
ct3_kalam_2a_19	8610	8747	ct3_kalam_2a_19_15	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	8762	9943	ct3_kalam_2a_19_16	+	18373		PDB:2BBD_D	capsid-protein	hallmark_hmm	common_virus	NaN		0	18373
ct3_kalam_2a_19	9957	10112	ct3_kalam_2a_19_17	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	10131	10247	ct3_kalam_2a_19_18	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	10254	10589	ct3_kalam_2a_19_19	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	10579	10728	ct3_kalam_2a_19_20	+	18373		PFAM:PF11087.7	membrane-DNA-delivery-protein	common_virus_hmm	common_virus	NaN		0	18373
ct3_kalam_2a_19	10737	11450	ct3_kalam_2a_19_21	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	11453	12169	ct3_kalam_2a_19_22	+	18373		PFAM:PF06995.10	endolysin	phrogs_hmm	hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	12267	12464	ct3_kalam_2a_19_23	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	12475	13125	ct3_kalam_2a_19_24	+	18373		PDB:2RSC_A	Lysozyme	common_virus_hmm	common_virus	NaN		0	18373
ct3_kalam_2a_19	13125	13364	ct3_kalam_2a_19_25	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	13361	13510	ct3_kalam_2a_19_26	+	18373		PFAM:PF11087.7	membrane-DNA-delivery-protein	common_virus_hmm	common_virus	NaN		0	18373
ct3_kalam_2a_19	13507	13770	ct3_kalam_2a_19_27	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	13773	14453	ct3_kalam_2a_19_28	+	18373		PDB:2RSC_A	Lysozyme	common_virus_hmm	common_virus	NaN		0	18373
ct3_kalam_2a_19	14425	14706	ct3_kalam_2a_19_29	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	14709	15305	ct3_kalam_2a_19_30	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	15302	15643	ct3_kalam_2a_19_31	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	15645	16880	ct3_kalam_2a_19_32	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	16891	17667	ct3_kalam_2a_19_33	+	18373		PFAM:PF01510.24	endolysin	phrogs_hmm	hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	17664	17990	ct3_kalam_2a_19_34	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_19	17980	18162	ct3_kalam_2a_19_35	+	18373			hypothetical protein		hypothetical_protein	NaN		0	18373
ct3_kalam_2a_2	590	928	ct3_kalam_2a_2_1	+	14444		PDB:1Z9F_A	Single-stranded-DNA-binding-protein	common_virus_hmm	common_virus	NaN		0	14444
ct3_kalam_2a_2	943	1128	ct3_kalam_2a_2_2	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	1174	1923	ct3_kalam_2a_2_3	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	1886	3961	ct3_kalam_2a_2_4	+	14444		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	14444
ct3_kalam_2a_2	3958	4176	ct3_kalam_2a_2_5	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	4166	4366	ct3_kalam_2a_2_6	+	14444		PFAM:PF04358.12	transcriptional-repressor	phrogs_hmm	hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	4610	5047	ct3_kalam_2a_2_7	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	4875	5429	ct3_kalam_2a_2_8	-	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	5465	5707	ct3_kalam_2a_2_9	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	5965	6603	ct3_kalam_2a_2_10	+	14444		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	14444
ct3_kalam_2a_2	6455	6832	ct3_kalam_2a_2_11	-	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	6916	7185	ct3_kalam_2a_2_12	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	7185	8255	ct3_kalam_2a_2_13	+	14444		PDB:3J31_H	Major-Capsid-Protein	hallmark_hmm	common_virus	NaN		0	14444
ct3_kalam_2a_2	8297	8527	ct3_kalam_2a_2_14	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	8531	8689	ct3_kalam_2a_2_15	+	14444		PFAM:PF12841.6	holin	phrogs_hmm	hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	8763	9194	ct3_kalam_2a_2_16	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	9364	9510	ct3_kalam_2a_2_17	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	9522	9797	ct3_kalam_2a_2_18	+	14444		UniProtKB:B6RT55_9VIRU	Minor-capsid-protein-	hallmark_hmm	common_virus	NaN		0	14444
ct3_kalam_2a_2	9801	10418	ct3_kalam_2a_2_19	+	14444		UniProtKB:S0A0V9_9CAUD	structural-protein	hallmark_hmm	common_virus	NaN		0	14444
ct3_kalam_2a_2	10423	11175	ct3_kalam_2a_2_20	+	14444		COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ [Cell wall/membrane/envelope biogenesis, Cell motility]. 	mmseqs_cdd	nonviral_gene	NaN		0	14444
ct3_kalam_2a_2	11114	11635	ct3_kalam_2a_2_21	+	14444		PFAM:PF08291.10	pentameric-base-spike-protein	phrogs_hmm	hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	11648	12541	ct3_kalam_2a_2_22	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	12545	13429	ct3_kalam_2a_2_23	+	14444			hypothetical protein		hypothetical_protein	NaN		0	14444
ct3_kalam_2a_2	13443	14234	ct3_kalam_2a_2_24	+	14444		PDB:5EMI_A	Cell-wall-hydrolase-autolysin	common_virus_hmm	common_virus	NaN		0	14444
ct3_kalam_2a_20	3	515	ct3_kalam_2a_20_1	+	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	521	763	ct3_kalam_2a_20_2	+	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	1313	1666	ct3_kalam_2a_20_3	-	14342		PFAM:PF05106.11	holin	phrogs_hmm	hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	1663	2472	ct3_kalam_2a_20_4	-	14342		pfam01464	Transglycosylase SLT domain. This family is distantly related to pfam00062. Members are found in phages, type II, type III and type IV secretion systems.	mmseqs_cdd	common_virus	NaN		0	14342
ct3_kalam_2a_20	2550	2825	ct3_kalam_2a_20_5	-	14342		pfam09301	Domain of unknown function (DUF1970). Members of this family consist of various uncharacterized viral hypothetical proteins.	mmseqs_cdd	nonviral_gene	NaN		0	14342
ct3_kalam_2a_20	2836	3459	ct3_kalam_2a_20_6	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	3574	3828	ct3_kalam_2a_20_7	-	14342		CDD:pfam09300	minor-capsid	hallmark_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	3838	4044	ct3_kalam_2a_20_8	-	14342		PFAM:PF11087.7	membrane-DNA-delivery-protein	common_virus_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	4057	4221	ct3_kalam_2a_20_9	-	14342		PFAM:PF11087.7	membrane-DNA-delivery-protein	common_virus_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	4715	4858	ct3_kalam_2a_20_10	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	4876	5238	ct3_kalam_2a_20_11	-	14342		CDD:pfam09018	Major-Capsid-Protein	hallmark_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	5337	6062	ct3_kalam_2a_20_12	-	14342		CDD:pfam09018	Major-Capsid-Protein	hallmark_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	6069	6197	ct3_kalam_2a_20_13	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	6197	6325	ct3_kalam_2a_20_14	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	6411	7019	ct3_kalam_2a_20_15	-	14342		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	7016	7219	ct3_kalam_2a_20_16	-	14342		UniProtKB:Q3T4U8_BPPRD	Assembly-protein	common_virus_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	7363	7605	ct3_kalam_2a_20_17	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	7690	7866	ct3_kalam_2a_20_18	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	7866	8072	ct3_kalam_2a_20_19	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	8062	8322	ct3_kalam_2a_20_20	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	8341	8646	ct3_kalam_2a_20_21	-	14342		PFAM:PF08949.9	major-spike-protein	phrogs_hmm	nonviral_gene	NaN		0	14342
ct3_kalam_2a_20	8664	9362	ct3_kalam_2a_20_22	-	14342		PFAM:PF08949.9	major-spike-protein	phrogs_hmm	nonviral_gene	NaN		0	14342
ct3_kalam_2a_20	9362	9616	ct3_kalam_2a_20_23	-	14342		PFAM:PF08949.9	major-spike-protein	phrogs_hmm	nonviral_gene	NaN		0	14342
ct3_kalam_2a_20	9613	9741	ct3_kalam_2a_20_24	-	14342		pfam08948	Domain of unknown function (DUF1859). This domain has no known function. It is predominantly found in the N-terminus of bacteriophage spike proteins.	mmseqs_cdd	nonviral_gene	NaN		0	14342
ct3_kalam_2a_20	9989	10417	ct3_kalam_2a_20_25	-	14342		PDB:1N7V_A	Adsorption-protein	common_virus_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	11087	11494	ct3_kalam_2a_20_26	-	14342		PDB:1N7V_A	Adsorption-protein	common_virus_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	11494	11943	ct3_kalam_2a_20_27	-	14342		CDD:pfam11860	N-acetylmuramidase	common_virus_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	11945	12922	ct3_kalam_2a_20_28	-	14342		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	12957	13325	ct3_kalam_2a_20_29	-	14342		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	14342
ct3_kalam_2a_20	13374	13598	ct3_kalam_2a_20_30	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_20	13602	14342	ct3_kalam_2a_20_31	-	14342			hypothetical protein		hypothetical_protein	NaN		0	14342
ct3_kalam_2a_21	128	295	ct3_kalam_2a_21_1	-	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	309	467	ct3_kalam_2a_21_2	-	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	457	765	ct3_kalam_2a_21_3	-	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	919	1065	ct3_kalam_2a_21_4	-	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	1130	1483	ct3_kalam_2a_21_5	-	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	1506	3557	ct3_kalam_2a_21_6	-	15471		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	15471
ct3_kalam_2a_21	3554	4234	ct3_kalam_2a_21_7	-	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	4320	4766	ct3_kalam_2a_21_8	-	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	4920	5402	ct3_kalam_2a_21_9	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	5405	5905	ct3_kalam_2a_21_10	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	5912	6601	ct3_kalam_2a_21_11	+	15471		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	15471
ct3_kalam_2a_21	6675	6830	ct3_kalam_2a_21_12	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	6867	7988	ct3_kalam_2a_21_13	+	15471		PDB:2BBD_D	capsid-protein	hallmark_hmm	common_virus	NaN		0	15471
ct3_kalam_2a_21	7995	8267	ct3_kalam_2a_21_14	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	8384	9016	ct3_kalam_2a_21_15	+	15471		pfam01551	Peptidase family M23. Members of this family are zinc metallopeptidases with a range of specificities. The peptidase family M23 is included in this family, these are Gly-Gly endopeptidases. Peptidase family M23 are also endopeptidases. This family also includes some bacterial lipoproteins for which no proteolytic activity has been demonstrated. This family also includes leukocyte cell-derived chemotaxin 2 (LECT2) proteins. LECT2 is a liver-specific protein which is thought to be linked to hepatocyte growth although the exact function of this protein is unknown.	mmseqs_cdd	common_virus	NaN		0	15471
ct3_kalam_2a_21	9016	9327	ct3_kalam_2a_21_16	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	9382	9531	ct3_kalam_2a_21_17	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	9543	9962	ct3_kalam_2a_21_18	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	9959	10609	ct3_kalam_2a_21_19	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	10606	10839	ct3_kalam_2a_21_20	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	10823	11026	ct3_kalam_2a_21_21	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	11026	11262	ct3_kalam_2a_21_22	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	11262	11705	ct3_kalam_2a_21_23	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	11705	12082	ct3_kalam_2a_21_24	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	12082	13254	ct3_kalam_2a_21_25	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	13251	13577	ct3_kalam_2a_21_26	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	13558	13773	ct3_kalam_2a_21_27	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	13770	14465	ct3_kalam_2a_21_28	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_21	14487	14735	ct3_kalam_2a_21_29	+	15471			hypothetical protein		hypothetical_protein	NaN		0	15471
ct3_kalam_2a_22	121	336	ct3_kalam_2a_22_1	-	15488			hypothetical protein		hypothetical_protein	NaN		0	15488
ct3_kalam_2a_22	350	508	ct3_kalam_2a_22_2	-	15488			hypothetical protein		hypothetical_protein	NaN		0	15488
ct3_kalam_2a_22	498	806	ct3_kalam_2a_22_3	-	15488			hypothetical protein		hypothetical_protein	NaN		0	15488
ct3_kalam_2a_22	960	1106	ct3_kalam_2a_22_4	-	15488			hypothetical protein		hypothetical_protein	NaN		0	15488
ct3_kalam_2a_22	1171	1524	ct3_kalam_2a_22_5	-	15488			hypothetical protein		hypothetical_protein	NaN		0	15488
