contig	gene_start	gene_stop	gene_name	gene_orient	contig_length	dtr_seq	evidence_acession	evidence_description	Evidence_source	vscore_category	chunk_name	chunk_length	chunk_start	chunk_stop
ct3_leviv_2a_53	1975	3744	ct3_leviv_2a_53_3	+	3796		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3796
ct3_leviv_2a_54	3	1358	ct3_leviv_2a_54_1	+	3696		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3696
ct3_leviv_2a_54	1415	1813	ct3_leviv_2a_54_2	+	3696		PDB:3RLK_A	Beta-barrel-protein	hallmark_hmm	common_virus	NaN		0	3696
ct3_leviv_2a_54	1966	3576	ct3_leviv_2a_54_3	+	3696		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3696
ct3_leviv_2a_55	3	170	ct3_leviv_2a_55_1	+	3558			hypothetical protein		hypothetical_protein	NaN		0	3558
ct3_leviv_2a_55	268	1434	ct3_leviv_2a_55_2	+	3558		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3558
ct3_leviv_2a_55	1465	1866	ct3_leviv_2a_55_3	+	3558		PFAM:PF01819.16	head-protein	phrogs_hmm	hypothetical_protein	NaN		0	3558
ct3_leviv_2a_55	1897	3501	ct3_leviv_2a_55_4	+	3558		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3558
ct3_leviv_2a_56	66	1262	ct3_leviv_2a_56_1	+	3503		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3503
ct3_leviv_2a_56	1277	1741	ct3_leviv_2a_56_2	+	3503			hypothetical protein		hypothetical_protein	NaN		0	3503
ct3_leviv_2a_56	1771	3405	ct3_leviv_2a_56_3	+	3503			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3503
ct3_leviv_2a_57	95	1255	ct3_leviv_2a_57_1	+	3509		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3509
ct3_leviv_2a_57	1257	1643	ct3_leviv_2a_57_2	+	3509			hypothetical protein		hypothetical_protein	NaN		0	3509
ct3_leviv_2a_57	1624	1740	ct3_leviv_2a_57_3	+	3509			hypothetical protein		hypothetical_protein	NaN		0	3509
ct3_leviv_2a_57	1802	3427	ct3_leviv_2a_57_4	+	3509		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3509
ct3_leviv_2a_58	3	1406	ct3_leviv_2a_58_1	+	4015		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4015
ct3_leviv_2a_58	1492	1851	ct3_leviv_2a_58_2	+	4015			hypothetical protein		hypothetical_protein	NaN		0	4015
ct3_leviv_2a_58	2048	3970	ct3_leviv_2a_58_3	+	4015			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4015
ct3_leviv_2a_59	103	1431	ct3_leviv_2a_59_1	+	4004			hypothetical protein		hypothetical_protein	NaN		0	4004
ct3_leviv_2a_59	1539	1898	ct3_leviv_2a_59_2	+	4004			hypothetical protein		hypothetical_protein	NaN		0	4004
ct3_leviv_2a_59	2097	3974	ct3_leviv_2a_59_3	+	4004			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4004
ct3_leviv_2a_6	91	291	ct3_leviv_2a_6_1	+	3799			hypothetical protein		hypothetical_protein	NaN		0	3799
ct3_leviv_2a_6	288	1499	ct3_leviv_2a_6_2	+	3799		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3799
ct3_leviv_2a_6	1530	1919	ct3_leviv_2a_6_3	+	3799		PFAM:PF01819.16	head-protein	phrogs_hmm	hypothetical_protein	NaN		0	3799
ct3_leviv_2a_6	1919	2053	ct3_leviv_2a_6_4	+	3799			hypothetical protein		hypothetical_protein	NaN		0	3799
ct3_leviv_2a_6	2083	3744	ct3_leviv_2a_6_5	+	3799		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3799
ct3_leviv_2a_60	148	1491	ct3_leviv_2a_60_1	+	3707		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3707
ct3_leviv_2a_60	1504	1893	ct3_leviv_2a_60_2	+	3707		CDD:pfam09063	PP7-capsid-protein	hallmark_hmm	common_virus	NaN		0	3707
ct3_leviv_2a_60	1964	3643	ct3_leviv_2a_60_3	+	3707		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3707
ct3_leviv_2a_61	75	1436	ct3_leviv_2a_61_1	+	3831			hypothetical protein		hypothetical_protein	NaN		0	3831
ct3_leviv_2a_61	1423	1863	ct3_leviv_2a_61_2	+	3831			hypothetical protein		hypothetical_protein	NaN		0	3831
ct3_leviv_2a_61	1940	3745	ct3_leviv_2a_61_3	+	3831			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3831
ct3_leviv_2a_62	164	1450	ct3_leviv_2a_62_1	+	4090		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4090
ct3_leviv_2a_62	1512	1871	ct3_leviv_2a_62_2	+	4090			hypothetical protein		hypothetical_protein	NaN		0	4090
ct3_leviv_2a_62	1871	1987	ct3_leviv_2a_62_3	+	4090			hypothetical protein		hypothetical_protein	NaN		0	4090
ct3_leviv_2a_62	2029	4017	ct3_leviv_2a_62_4	+	4090			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4090
ct3_leviv_2a_63	101	1360	ct3_leviv_2a_63_1	+	4032		PHA00371	maturation protein	mmseqs_cdd	common_virus	NaN		0	4032
ct3_leviv_2a_63	1419	1790	ct3_leviv_2a_63_2	+	4032			hypothetical protein		hypothetical_protein	NaN		0	4032
ct3_leviv_2a_63	2083	3885	ct3_leviv_2a_63_3	+	4032			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4032
ct3_leviv_2a_64	113	1495	ct3_leviv_2a_64_1	+	3744		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3744
ct3_leviv_2a_64	1500	1889	ct3_leviv_2a_64_2	+	3744		CDD:pfam09063	PP7-capsid-protein	hallmark_hmm	common_virus	NaN		0	3744
ct3_leviv_2a_64	1973	3673	ct3_leviv_2a_64_3	+	3744		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3744
ct3_leviv_2a_65	47	1282	ct3_leviv_2a_65_1	+	3937		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3937
ct3_leviv_2a_65	1302	1685	ct3_leviv_2a_65_2	+	3937		PDB:3RLK_A	Beta-barrel-protein	hallmark_hmm	common_virus	NaN		0	3937
ct3_leviv_2a_65	1691	1960	ct3_leviv_2a_65_3	+	3937			hypothetical protein		hypothetical_protein	NaN		0	3937
ct3_leviv_2a_65	2005	3816	ct3_leviv_2a_65_4	+	3937		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3937
ct3_leviv_2a_66	50	1603	ct3_leviv_2a_66_1	+	4161		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4161
ct3_leviv_2a_66	1637	2137	ct3_leviv_2a_66_2	+	4161			hypothetical protein		hypothetical_protein	NaN		0	4161
ct3_leviv_2a_66	2158	4137	ct3_leviv_2a_66_3	+	4161		PDB:3MMP_F	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4161
ct3_leviv_2a_67	143	1396	ct3_leviv_2a_67_1	+	3952		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3952
ct3_leviv_2a_67	1489	1845	ct3_leviv_2a_67_2	+	3952			hypothetical protein		hypothetical_protein	NaN		0	3952
ct3_leviv_2a_67	2044	3816	ct3_leviv_2a_67_3	+	3952		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3952
ct3_leviv_2a_68	49	1224	ct3_leviv_2a_68_1	+	3750		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3750
ct3_leviv_2a_68	1247	1624	ct3_leviv_2a_68_2	+	3750			hypothetical protein		hypothetical_protein	NaN		0	3750
ct3_leviv_2a_68	1710	3680	ct3_leviv_2a_68_3	+	3750		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3750
ct3_leviv_2a_69	145	1431	ct3_leviv_2a_69_1	+	3655		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3655
ct3_leviv_2a_69	1456	1923	ct3_leviv_2a_69_2	+	3655			hypothetical protein		hypothetical_protein	NaN		0	3655
ct3_leviv_2a_69	1992	3602	ct3_leviv_2a_69_3	+	3655		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3655
ct3_leviv_2a_7	112	366	ct3_leviv_2a_7_1	+	3875			hypothetical protein		hypothetical_protein	NaN		0	3875
ct3_leviv_2a_7	393	1580	ct3_leviv_2a_7_2	+	3875		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3875
ct3_leviv_2a_7	1620	2021	ct3_leviv_2a_7_3	+	3875		PDB:3RLK_A	Beta-barrel-protein	hallmark_hmm	common_virus	NaN		0	3875
ct3_leviv_2a_7	2198	3796	ct3_leviv_2a_7_4	+	3875		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3875
ct3_leviv_2a_70	131	1447	ct3_leviv_2a_70_1	+	3578		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3578
ct3_leviv_2a_70	1479	1862	ct3_leviv_2a_70_2	+	3578		PDB:3RLK_A	Beta-barrel-protein	hallmark_hmm	common_virus	NaN		0	3578
ct3_leviv_2a_70	1890	3521	ct3_leviv_2a_70_3	+	3578		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3578
ct3_leviv_2a_71	112	1242	ct3_leviv_2a_71_1	+	3662		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3662
ct3_leviv_2a_71	1317	1742	ct3_leviv_2a_71_2	+	3662		PDB:3RLK_A	Beta-barrel-protein	hallmark_hmm	common_virus	NaN		0	3662
ct3_leviv_2a_71	1772	3553	ct3_leviv_2a_71_3	+	3662		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3662
ct3_leviv_2a_72	37	1362	ct3_leviv_2a_72_1	+	3888		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3888
ct3_leviv_2a_72	1420	1806	ct3_leviv_2a_72_2	+	3888			hypothetical protein		hypothetical_protein	NaN		0	3888
ct3_leviv_2a_72	1915	3849	ct3_leviv_2a_72_3	+	3888			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3888
ct3_leviv_2a_73	145	1278	ct3_leviv_2a_73_1	+	3605		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3605
ct3_leviv_2a_73	1275	1652	ct3_leviv_2a_73_2	+	3605			hypothetical protein		hypothetical_protein	NaN		0	3605
ct3_leviv_2a_73	1667	3502	ct3_leviv_2a_73_3	+	3605		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3605
ct3_leviv_2a_74	75	1250	ct3_leviv_2a_74_1	+	3762		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3762
ct3_leviv_2a_74	1284	1661	ct3_leviv_2a_74_2	+	3762			hypothetical protein		hypothetical_protein	NaN		0	3762
ct3_leviv_2a_74	1741	3720	ct3_leviv_2a_74_3	+	3762		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3762
ct3_leviv_2a_75	210	1526	ct3_leviv_2a_75_1	+	3924		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3924
ct3_leviv_2a_75	1600	1965	ct3_leviv_2a_75_2	+	3924			hypothetical protein		hypothetical_protein	NaN		0	3924
ct3_leviv_2a_75	2028	3923	ct3_leviv_2a_75_3	+	3924		PDB:3MMP_F	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3924
ct3_leviv_2a_76	152	1372	ct3_leviv_2a_76_1	+	3830		PFAM:PF03863.12	head-maturation-protease	phrogs_hmm	hypothetical_protein	NaN		0	3830
ct3_leviv_2a_76	1461	1811	ct3_leviv_2a_76_2	+	3830			hypothetical protein		hypothetical_protein	NaN		0	3830
ct3_leviv_2a_76	1996	3783	ct3_leviv_2a_76_3	+	3830			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3830
ct3_leviv_2a_77	64	1221	ct3_leviv_2a_77_1	+	3775		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3775
ct3_leviv_2a_77	1254	1631	ct3_leviv_2a_77_2	+	3775			hypothetical protein		hypothetical_protein	NaN		0	3775
ct3_leviv_2a_77	1710	3713	ct3_leviv_2a_77_3	+	3775			Blume.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3775
ct3_leviv_2a_78	71	280	ct3_leviv_2a_78_1	+	4444			hypothetical protein		hypothetical_protein	NaN		0	4444
ct3_leviv_2a_78	286	1908	ct3_leviv_2a_78_2	+	4444		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4444
ct3_leviv_2a_78	1953	2438	ct3_leviv_2a_78_3	+	4444		PDB:3RLK_A	Beta-barrel-protein	hallmark_hmm	common_virus	NaN		0	4444
ct3_leviv_2a_78	2502	4325	ct3_leviv_2a_78_4	+	4444		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4444
ct3_leviv_2a_79	201	1793	ct3_leviv_2a_79_1	+	4223		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4223
ct3_leviv_2a_79	1824	2204	ct3_leviv_2a_79_2	+	4223			hypothetical protein		hypothetical_protein	NaN		0	4223
ct3_leviv_2a_79	2218	4143	ct3_leviv_2a_79_3	+	4223		PDB:3MMP_F	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4223
ct3_leviv_2a_8	1	87	ct3_leviv_2a_8_1	+	4009			hypothetical protein		hypothetical_protein	NaN		0	4009
ct3_leviv_2a_8	65	1372	ct3_leviv_2a_8_2	+	4009		pfam03863	Phage maturation protein. 	mmseqs_cdd	common_virus	NaN		0	4009
ct3_leviv_2a_8	1518	1871	ct3_leviv_2a_8_3	+	4009			hypothetical protein		hypothetical_protein	NaN		0	4009
ct3_leviv_2a_8	1861	1962	ct3_leviv_2a_8_4	+	4009			hypothetical protein		hypothetical_protein	NaN		0	4009
ct3_leviv_2a_8	2106	3929	ct3_leviv_2a_8_5	+	4009			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4009
ct3_leviv_2a_80	3	1427	ct3_leviv_2a_80_1	+	4061		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4061
ct3_leviv_2a_80	1522	1998	ct3_leviv_2a_80_2	+	4061			hypothetical protein		hypothetical_protein	NaN		0	4061
ct3_leviv_2a_80	2037	4007	ct3_leviv_2a_80_3	+	4061		PDB:3MMP_F	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4061
ct3_leviv_2a_81	2	166	ct3_leviv_2a_81_1	+	3526			hypothetical protein		hypothetical_protein	NaN		0	3526
ct3_leviv_2a_81	168	1352	ct3_leviv_2a_81_2	+	3526		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3526
ct3_leviv_2a_81	1366	1833	ct3_leviv_2a_81_3	+	3526			hypothetical protein		hypothetical_protein	NaN		0	3526
ct3_leviv_2a_81	1874	3460	ct3_leviv_2a_81_4	+	3526		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3526
ct3_leviv_2a_82	60	1256	ct3_leviv_2a_82_1	+	4029		PFAM:PF03863.12	head-maturation-protease	phrogs_hmm	hypothetical_protein	NaN		0	4029
ct3_leviv_2a_82	1285	1635	ct3_leviv_2a_82_2	+	4029			hypothetical protein		hypothetical_protein	NaN		0	4029
ct3_leviv_2a_82	1635	1763	ct3_leviv_2a_82_3	+	4029			hypothetical protein		hypothetical_protein	NaN		0	4029
ct3_leviv_2a_82	1803	3935	ct3_leviv_2a_82_4	+	4029			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4029
ct3_leviv_2a_83	3	230	ct3_leviv_2a_83_1	+	3983			hypothetical protein		hypothetical_protein	NaN		0	3983
ct3_leviv_2a_83	338	1627	ct3_leviv_2a_83_2	+	3983		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3983
ct3_leviv_2a_83	1639	2109	ct3_leviv_2a_83_3	+	3983			hypothetical protein		hypothetical_protein	NaN		0	3983
ct3_leviv_2a_83	2289	3983	ct3_leviv_2a_83_4	+	3983		PDB:3MMP_F	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3983
ct3_leviv_2a_84	94	1332	ct3_leviv_2a_84_1	+	3697		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3697
ct3_leviv_2a_84	1392	1745	ct3_leviv_2a_84_2	+	3697			hypothetical protein		hypothetical_protein	NaN		0	3697
ct3_leviv_2a_84	1820	3658	ct3_leviv_2a_84_3	+	3697			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3697
ct3_leviv_2a_85	2	1222	ct3_leviv_2a_85_1	+	3732		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3732
ct3_leviv_2a_85	1236	1601	ct3_leviv_2a_85_2	+	3732			hypothetical protein		hypothetical_protein	NaN		0	3732
ct3_leviv_2a_85	1722	3725	ct3_leviv_2a_85_3	+	3732			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3732
ct3_leviv_2a_86	65	1303	ct3_leviv_2a_86_1	+	3753		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3753
ct3_leviv_2a_86	1336	1797	ct3_leviv_2a_86_2	+	3753			hypothetical protein		hypothetical_protein	NaN		0	3753
ct3_leviv_2a_86	1875	3704	ct3_leviv_2a_86_3	+	3753		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3753
ct3_leviv_2a_87	2	334	ct3_leviv_2a_87_1	+	4080			hypothetical protein		hypothetical_protein	NaN		0	4080
ct3_leviv_2a_87	394	1728	ct3_leviv_2a_87_2	+	4080		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4080
ct3_leviv_2a_87	1732	2151	ct3_leviv_2a_87_3	+	4080		PDB:3RLK_A	Beta-barrel-protein	hallmark_hmm	common_virus	NaN		0	4080
ct3_leviv_2a_87	2212	4050	ct3_leviv_2a_87_4	+	4080		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4080
ct3_leviv_2a_88	80	1459	ct3_leviv_2a_88_1	+	3659		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3659
ct3_leviv_2a_88	1464	1853	ct3_leviv_2a_88_2	+	3659		CDD:pfam09063	PP7-capsid-protein	hallmark_hmm	common_virus	NaN		0	3659
ct3_leviv_2a_88	1937	3637	ct3_leviv_2a_88_3	+	3659		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3659
ct3_leviv_2a_89	94	1785	ct3_leviv_2a_89_1	+	4569		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4569
ct3_leviv_2a_89	1823	2191	ct3_leviv_2a_89_2	+	4569			hypothetical protein		hypothetical_protein	NaN		0	4569
ct3_leviv_2a_89	2212	2484	ct3_leviv_2a_89_3	+	4569			hypothetical protein		hypothetical_protein	NaN		0	4569
ct3_leviv_2a_89	2444	4432	ct3_leviv_2a_89_4	+	4569		PFAM:PF05919.11	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4569
ct3_leviv_2a_89	4470	4568	ct3_leviv_2a_89_5	+	4569			hypothetical protein		hypothetical_protein	NaN		0	4569
ct3_leviv_2a_9	85	1764	ct3_leviv_2a_9_1	+	4380		PFAM:PF03863.12	head-maturation-protease	phrogs_hmm	hypothetical_protein	NaN		0	4380
ct3_leviv_2a_9	1818	2186	ct3_leviv_2a_9_2	+	4380			hypothetical protein		hypothetical_protein	NaN		0	4380
ct3_leviv_2a_9	2192	2458	ct3_leviv_2a_9_3	+	4380			hypothetical protein		hypothetical_protein	NaN		0	4380
ct3_leviv_2a_9	2418	4247	ct3_leviv_2a_9_4	+	4380		PDB:3MMP_F	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4380
ct3_leviv_2a_90	193	1263	ct3_leviv_2a_90_1	+	3508		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3508
ct3_leviv_2a_90	1282	1683	ct3_leviv_2a_90_2	+	3508			hypothetical protein		hypothetical_protein	NaN		0	3508
ct3_leviv_2a_90	1728	3362	ct3_leviv_2a_90_3	+	3508			Duin.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3508
ct3_leviv_2a_91	2	1348	ct3_leviv_2a_91_1	+	3698		PFAM:PF03863.12	head-maturation-protease	phrogs_hmm	hypothetical_protein	NaN		0	3698
ct3_leviv_2a_91	1417	1779	ct3_leviv_2a_91_2	+	3698			hypothetical protein		hypothetical_protein	NaN		0	3698
ct3_leviv_2a_91	1834	3633	ct3_leviv_2a_91_3	+	3698			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3698
ct3_leviv_2a_92	3	134	ct3_leviv_2a_92_1	+	4027			hypothetical protein		hypothetical_protein	NaN		0	4027
ct3_leviv_2a_92	225	1742	ct3_leviv_2a_92_2	+	4027		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	4027
ct3_leviv_2a_92	1766	2179	ct3_leviv_2a_92_3	+	4027		PFAM:PF01819.16	head-protein	phrogs_hmm	hypothetical_protein	NaN		0	4027
ct3_leviv_2a_92	2228	3925	ct3_leviv_2a_92_4	+	4027			Solspi.1/PDB:3AVX_A-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4027
ct3_leviv_2a_93	79	1491	ct3_leviv_2a_93_1	+	3642		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3642
ct3_leviv_2a_93	1494	1883	ct3_leviv_2a_93_2	+	3642		CDD:pfam09063	PP7-capsid-protein	hallmark_hmm	common_virus	NaN		0	3642
ct3_leviv_2a_93	1917	3623	ct3_leviv_2a_93_3	+	3642		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3642
ct3_leviv_2a_94	75	1250	ct3_leviv_2a_94_1	+	3763		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3763
ct3_leviv_2a_94	1284	1661	ct3_leviv_2a_94_2	+	3763			hypothetical protein		hypothetical_protein	NaN		0	3763
ct3_leviv_2a_94	1742	3721	ct3_leviv_2a_94_3	+	3763		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3763
ct3_leviv_2a_95	2	103	ct3_leviv_2a_95_1	+	3717			hypothetical protein		hypothetical_protein	NaN		0	3717
ct3_leviv_2a_95	81	1253	ct3_leviv_2a_95_2	+	3717		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3717
ct3_leviv_2a_95	1276	1653	ct3_leviv_2a_95_3	+	3717			hypothetical protein		hypothetical_protein	NaN		0	3717
ct3_leviv_2a_95	1716	3680	ct3_leviv_2a_95_4	+	3717			Atkins.1/PDB:3MMP_F-RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3717
ct3_leviv_2a_96	78	1448	ct3_leviv_2a_96_1	+	4193		PHA00371	maturation protein	mmseqs_cdd	common_virus	NaN		0	4193
ct3_leviv_2a_96	1501	1917	ct3_leviv_2a_96_2	+	4193			hypothetical protein		hypothetical_protein	NaN		0	4193
ct3_leviv_2a_96	1980	4130	ct3_leviv_2a_96_3	+	4193		PDB:3MMP_F	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	4193
ct3_leviv_2a_97	71	1279	ct3_leviv_2a_97_1	+	3694		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3694
ct3_leviv_2a_97	1404	1841	ct3_leviv_2a_97_2	+	3694		PFAM:PF01819.16	head-protein	phrogs_hmm	hypothetical_protein	NaN		0	3694
ct3_leviv_2a_97	1897	3651	ct3_leviv_2a_97_3	+	3694		PDB:3AVX_A	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3694
ct3_leviv_2a_98	53	1294	ct3_leviv_2a_98_1	+	3710		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3710
ct3_leviv_2a_98	1319	1783	ct3_leviv_2a_98_2	+	3710			hypothetical protein		hypothetical_protein	NaN		0	3710
ct3_leviv_2a_98	1833	3656	ct3_leviv_2a_98_3	+	3710		PDB:3MMP_F	RNA-dependent-RNA-polymerase	common_virus_hmm	common_virus	NaN		0	3710
ct3_leviv_2a_99	153	1466	ct3_leviv_2a_99_1	+	3673		PDB:5TC1_M	Capsid-protein	hallmark_hmm	common_virus	NaN		0	3673
ct3_leviv_2a_99	1467	1865	ct3_leviv_2a_99_2	+	3673		PDB:3RLK_A	Beta-barrel-protein	hallmark_hmm	common_virus	NaN		0	3673
ct3_leviv_2a_99	2030	3631	ct3_leviv_2a_99_3	+	3673		PFAM:PF03431.12	RNA-dependent-RNA-polymerase	rdrp_hall_hmm	common_virus	NaN		0	3673
